employee_id,department,department_position,employment_type,job_type,job_location,years_at_company,yearly_salary,termination_status
E00422,Marketing,Manager,Full Time,Hybrid,New York,14,129388,Active
E00425,Hr,Manager,Full Time,Hybrid,New York,6,122169,Inactive
E03833,Marketing,Manager,Full Time,Remote,New York,15,121789,Active
E02953,It,Specialist,Part Time,In Person,New York,4,115929,Active
E03842,It,Specialist,Part Time,Remote,New York,15,107252,Active
E02951,Marketing,Specialist,Full Time,Remote,New York,6,111474,Active
E01191,It,Specialist,Full Time,Remote,New York,2,117326,Active
E00347,Engineering,Specialist,Full Time,In Person,New York,16,110401,Active
E00356,Engineering,Specialist,Part Time,Hybrid,New York,11,112296,Inactive
E03355,Marketing,Specialist,Full Time,Hybrid,New York,11,111297,Active
E03094,Sales,Specialist,Full Time,Hybrid,New York,3,110188,Active
E03095,Sales,Specialist,Part Time,Hybrid,New York,12,115130,Active
E03971,Sales,Specialist,Part Time,In Person,New York,5,114658,Active
E02938,It,Specialist,Part Time,Remote,New York,4,100559,Active
E03730,Marketing,Specialist,Full Time,In Person,New York,11,106979,Active
E03728,It,Specialist,Part Time,Hybrid,New York,17,108407,Active
E00209,Sales,Specialist,Part Time,Hybrid,New York,5,103716,Inactive
E01870,It,Specialist,Full Time,Hybrid,New York,12,116841,Active
E03720,Hr,Specialist,Full Time,In Person,New York,11,111990,Active
E03117,Marketing,Specialist,Part Time,In Person,New York,17,113347,Active
E01144,Hr,Specialist,Full Time,Remote,New York,10,114287,Inactive
E03132,Hr,Specialist,Part Time,Hybrid,New York,19,111406,Active
E00787,Finance,Specialist,Part Time,In Person,New York,10,111984,Active
E01356,Engineering,Specialist,Part Time,In Person,New York,3,113672,Active
E03535,Sales,Specialist,Part Time,Hybrid,New York,10,108674,Active
E02367,Finance,Specialist,Full Time,Remote,New York,19,114133,Active
E02557,Engineering,Specialist,Part Time,Remote,New York,13,103470,Active
E01880,It,Specialist,Full Time,Remote,New York,3,109595,Active
E02170,It,Specialist,Part Time,In Person,New York,3,116505,Active
E01380,Hr,Specialist,Full Time,In Person,New York,15,108359,Active
E02481,It,Specialist,Part Time,In Person,New York,11,113353,Active
E01778,Marketing,Specialist,Full Time,Remote,New York,15,107828,Active
E00394,Sales,Specialist,Part Time,Remote,New York,10,103498,Active
E01084,Sales,Specialist,Part Time,Remote,New York,20,109399,Inactive
E03165,Finance,Specialist,Full Time,Hybrid,New York,9,106081,Active
E03169,Marketing,Specialist,Part Time,In Person,New York,16,100299,Active
E01076,Sales,Specialist,Part Time,Remote,New York,4,110844,Inactive
E00399,Marketing,Specialist,Full Time,In Person,New York,6,115946,Active
E02612,Sales,Specialist,Part Time,Hybrid,New York,8,115226,Active
E03681,Sales,Specialist,Full Time,Remote,New York,6,100303,Active
E01063,Marketing,Specialist,Part Time,Hybrid,New York,17,118672,Inactive
E01403,It,Specialist,Part Time,In Person,New York,10,102272,Active
E02282,Sales,Specialist,Full Time,Hybrid,New York,15,113830,Active
E00416,Finance,Specialist,Full Time,In Person,New York,7,108494,Active
E03665,Hr,Specialist,Full Time,In Person,New York,16,118013,Active
E01045,It,Specialist,Full Time,In Person,New York,11,111244,Inactive
E02476,Engineering,Specialist,Part Time,In Person,New York,20,109094,Active
E01416,Hr,Specialist,Part Time,Hybrid,New York,3,101457,Inactive
E01031,Finance,Specialist,Full Time,In Person,New York,11,102669,Active
E02866,Marketing,Specialist,Full Time,In Person,New York,19,114198,Inactive
E00128,Engineering,Specialist,Full Time,In Person,New York,5,101968,Active
E01025,Finance,Specialist,Full Time,Remote,New York,4,116468,Active
E00730,Marketing,Specialist,Part Time,Hybrid,New York,14,112025,Inactive
E02698,Hr,Specialist,Part Time,Remote,New York,14,106730,Active
E03533,It,Specialist,Full Time,Hybrid,New York,6,119459,Active
E02858,Engineering,Specialist,Full Time,Hybrid,New York,9,118335,Active
E00448,Hr,Specialist,Part Time,In Person,New York,15,100660,Active
E00109,Sales,Specialist,Part Time,In Person,New York,19,115647,Active
E02129,Sales,Specialist,Part Time,In Person,New York,9,115258,Active
E00104,Marketing,Specialist,Full Time,Remote,New York,7,105161,Active
E00980,Hr,Specialist,Part Time,Remote,New York,6,110178,Active
E01699,Finance,Specialist,Part Time,Hybrid,New York,17,105786,Active
E03240,It,Specialist,Full Time,In Person,New York,3,106307,Active
E02826,Marketing,Specialist,Full Time,Remote,New York,18,104417,Active
E02467,Engineering,Specialist,Full Time,Hybrid,New York,14,105726,Active
E00962,Sales,Specialist,Part Time,Hybrid,New York,5,109374,Inactive
E00957,Engineering,Specialist,Part Time,Hybrid,New York,5,117448,Active
E01741,Finance,Specialist,Full Time,Remote,New York,5,101026,Active
E03976,Sales,Specialist,Full Time,Remote,New York,15,100645,Active
E00086,Finance,Specialist,Full Time,Remote,New York,13,113582,Inactive
E03626,Finance,Specialist,Full Time,In Person,New York,13,113445,Active
E01677,Engineering,Specialist,Full Time,Remote,New York,18,111445,Active
E01504,Marketing,Specialist,Full Time,In Person,New York,17,115772,Active
E02688,It,Specialist,Part Time,Remote,New York,4,115100,Active
E03262,Marketing,Specialist,Full Time,In Person,New York,6,119642,Active
E02650,It,Specialist,Part Time,Hybrid,New York,2,111431,Active
E02657,Finance,Specialist,Part Time,Remote,New York,19,105634,Inactive
E03528,Marketing,Specialist,Full Time,Remote,New York,15,115104,Active
E02665,Finance,Specialist,Full Time,Remote,New York,11,119829,Active
E03381,Hr,Specialist,Part Time,In Person,New York,20,101958,Active
E02775,It,Specialist,Full Time,Hybrid,New York,12,107820,Active
E00492,Sales,Specialist,Part Time,Remote,New York,12,105208,Active
E01934,It,Specialist,Full Time,Hybrid,New York,10,117673,Active
E03598,Engineering,Specialist,Part Time,In Person,New York,13,105175,Active
E00721,Finance,Specialist,Part Time,In Person,New York,9,102149,Active
E00658,Marketing,Specialist,Full Time,Hybrid,New York,16,105256,Active
E02421,Marketing,Specialist,Part Time,Remote,New York,5,100448,Inactive
E00648,Engineering,Specialist,Full Time,Hybrid,New York,14,105848,Active
E00646,Engineering,Specialist,Part Time,Hybrid,New York,4,112995,Inactive
E03420,It,Specialist,Full Time,Hybrid,New York,6,117211,Active
E00019,Hr,Specialist,Full Time,Hybrid,New York,8,118124,Active
E00666,It,Specialist,Part Time,In Person,New York,11,105347,Active
E03486,Sales,Specialist,Part Time,Remote,New York,4,100724,Inactive
E00825,Marketing,Specialist,Part Time,Hybrid,New York,4,102075,Active
E00567,Marketing,Specialist,Full Time,Remote,New York,1,105756,Active
E00630,Hr,Specialist,Full Time,Remote,New York,5,117881,Active
E00685,Hr,Specialist,Full Time,In Person,New York,10,113102,Active
E02751,It,Specialist,Full Time,Remote,New York,10,117663,Active
E00607,Sales,Specialist,Part Time,Remote,New York,14,112494,Active
E02724,Hr,Specialist,Full Time,In Person,New York,20,108310,Inactive
E03013,Engineering,Specialist,Part Time,Hybrid,New York,5,118114,Active
E03009,It,Specialist,Part Time,Hybrid,New York,14,110004,Active
E01260,Engineering,Specialist,Full Time,Remote,New York,12,110599,Active
E01825,Finance,Specialist,Part Time,Remote,New York,15,113440,Inactive
E00275,Hr,Specialist,Part Time,In Person,New York,10,104881,Active
E01256,Finance,Specialist,Full Time,In Person,New York,12,110444,Active
E01597,Sales,Specialist,Full Time,Hybrid,New York,4,111157,Active
E01273,Finance,Specialist,Full Time,In Person,New York,7,114574,Active
E01250,Finance,Specialist,Full Time,In Person,New York,7,113766,Active
E02721,Finance,Specialist,Full Time,In Person,New York,4,108538,Inactive
E00066,Finance,Specialist,Part Time,Remote,New York,16,100620,Inactive
E03032,It,Specialist,Full Time,In Person,New York,5,114397,Active
E01839,Finance,Specialist,Full Time,In Person,New York,14,100092,Active
E00259,Finance,Specialist,Part Time,Hybrid,New York,10,117388,Inactive
E00302,It,Specialist,Full Time,Hybrid,New York,1,112773,Active
E01227,Sales,Specialist,Part Time,Remote,New York,18,110004,Inactive
E00257,Engineering,Specialist,Full Time,Remote,New York,6,111846,Active
E00306,It,Specialist,Full Time,In Person,New York,6,102910,Inactive
E01799,Finance,Specialist,Part Time,Hybrid,New York,4,103547,Active
E02981,Finance,Specialist,Full Time,Remote,New York,8,116824,Active
E03059,Engineering,Specialist,Full Time,Remote,New York,11,101064,Active
E00248,Finance,Specialist,Full Time,Hybrid,New York,11,116448,Active
E02977,It,Specialist,Full Time,Remote,New York,5,119460,Inactive
E00012,Finance,Specialist,Part Time,Remote,New York,20,106849,Active
E01211,Sales,Specialist,Part Time,In Person,New York,16,103447,Active
E01629,Engineering,Specialist,Full Time,Hybrid,New York,16,112161,Inactive
E00244,Finance,Specialist,Part Time,Remote,New York,10,100533,Active
E03835,Finance,Specialist,Part Time,Remote,New York,10,113686,Active
E03696,Finance,Manager,Full Time,In Person,New York,19,68411,Inactive
E01546,It,Manager,Full Time,Hybrid,New York,20,92882,Active
E02484,Sales,Manager,Part Time,In Person,New York,18,136404,Inactive
E02737,Engineering,Manager,Full Time,Hybrid,New York,5,95269,Active
E01669,Sales,Manager,Full Time,Hybrid,New York,20,86831,Active
E01083,Hr,Manager,Full Time,Remote,New York,9,76782,Active
E00290,Marketing,Analyst,Full Time,In Person,San Francisco,16,89250,Active
E02903,Finance,Analyst,Part Time,In Person,San Francisco,12,86277,Active
E03691,Sales,Analyst,Part Time,Remote,San Francisco,14,86633,Active
E00781,It,Analyst,Part Time,Remote,San Francisco,12,90221,Active
E00075,Sales,Analyst,Part Time,Remote,San Francisco,3,93160,Active
E00005,Engineering,Analyst,Part Time,Hybrid,San Francisco,11,85042,Active
E03586,Finance,Analyst,Full Time,Hybrid,San Francisco,11,95610,Inactive
E02301,Engineering,Analyst,Part Time,In Person,San Francisco,18,93463,Active
E00558,Engineering,Analyst,Full Time,Remote,San Francisco,7,90678,Active
E03119,It,Analyst,Full Time,Hybrid,San Francisco,13,95697,Active
E02084,Finance,Analyst,Full Time,In Person,San Francisco,4,91611,Active
E01346,Marketing,Analyst,Full Time,Remote,San Francisco,11,87938,Active
E03699,Engineering,Analyst,Full Time,In Person,San Francisco,8,89385,Active
E00637,Hr,Analyst,Full Time,Remote,San Francisco,7,95615,Active
E03707,Engineering,Analyst,Full Time,In Person,San Francisco,14,92605,Active
E02334,Hr,Analyst,Full Time,Remote,San Francisco,13,86989,Inactive
E00526,Finance,Analyst,Full Time,In Person,San Francisco,5,95505,Active
E01229,It,Analyst,Full Time,In Person,San Francisco,9,97501,Active
E00668,Hr,Analyst,Part Time,Hybrid,San Francisco,3,86783,Active
E02389,Finance,Analyst,Part Time,Remote,San Francisco,11,97281,Active
E02522,Sales,Analyst,Full Time,Hybrid,San Francisco,11,93371,Inactive
E03148,Finance,Analyst,Full Time,Remote,San Francisco,16,95463,Active
E03062,Sales,Analyst,Part Time,In Person,San Francisco,7,98123,Active
E03363,Finance,Analyst,Full Time,In Person,San Francisco,4,86243,Active
E02080,Hr,Analyst,Full Time,In Person,San Francisco,14,86879,Active
E00037,It,Analyst,Full Time,In Person,San Francisco,18,98520,Active
E00673,Engineering,Analyst,Part Time,In Person,San Francisco,11,87819,Inactive
E02932,It,Analyst,Part Time,In Person,San Francisco,20,92001,Active
E01340,Sales,Analyst,Full Time,Hybrid,San Francisco,11,91525,Active
E02494,Finance,Analyst,Full Time,Remote,San Francisco,7,95622,Active
E02075,Sales,Analyst,Part Time,In Person,San Francisco,11,85808,Active
E03138,Marketing,Analyst,Part Time,Hybrid,San Francisco,4,91831,Active
E03137,Marketing,Analyst,Full Time,Hybrid,San Francisco,14,92951,Inactive
E00172,Finance,Analyst,Part Time,Hybrid,San Francisco,7,85607,Active
E00694,Hr,Analyst,Part Time,Remote,San Francisco,18,98214,Active
E03752,Hr,Analyst,Full Time,In Person,San Francisco,12,86025,Active
E00246,Sales,Analyst,Full Time,In Person,San Francisco,11,94687,Active
E01787,Hr,Analyst,Full Time,Remote,San Francisco,8,98089,Active
E01127,It,Analyst,Full Time,In Person,San Francisco,6,95433,Active
E03769,Sales,Analyst,Part Time,Hybrid,San Francisco,18,87744,Active
E00283,Sales,Analyst,Part Time,Hybrid,San Francisco,6,88589,Active
E02636,Marketing,Analyst,Part Time,In Person,San Francisco,3,92815,Active
E01661,Hr,Analyst,Full Time,In Person,San Francisco,12,94650,Active
E00705,Engineering,Analyst,Part Time,Hybrid,San Francisco,4,99589,Active
E00794,Sales,Analyst,Part Time,Remote,San Francisco,13,90731,Active
E01900,Sales,Analyst,Full Time,In Person,San Francisco,5,97177,Active
E03714,Engineering,Analyst,Full Time,Remote,San Francisco,20,89594,Active
E00084,It,Analyst,Full Time,Remote,San Francisco,4,89017,Active
E01744,Finance,Analyst,Part Time,Remote,San Francisco,12,85987,Active
E03532,Engineering,Analyst,Full Time,Hybrid,San Francisco,15,89131,Active
E00011,Marketing,Analyst,Part Time,Remote,San Francisco,15,95408,Active
E02576,It,Analyst,Part Time,Hybrid,San Francisco,1,86541,Active
E00948,Finance,Analyst,Part Time,Remote,San Francisco,4,85180,Active
E01457,Hr,Analyst,Part Time,Hybrid,San Francisco,7,85860,Inactive
E01456,Engineering,Analyst,Part Time,Remote,San Francisco,7,91677,Active
E00288,It,Analyst,Part Time,In Person,San Francisco,7,96937,Active
E02500,Finance,Analyst,Full Time,Remote,San Francisco,17,86416,Active
E01163,Engineering,Analyst,Full Time,Hybrid,San Francisco,7,95793,Active
E00940,Hr,Analyst,Part Time,In Person,San Francisco,6,97032,Inactive
E03732,Marketing,Analyst,Full Time,Hybrid,San Francisco,5,99279,Active
E01516,Sales,Analyst,Full Time,Hybrid,San Francisco,14,85228,Active
E00273,Finance,Analyst,Part Time,Hybrid,San Francisco,11,87017,Active
E02027,Engineering,Analyst,Part Time,In Person,San Francisco,14,87158,Active
E02855,Engineering,Analyst,Part Time,Hybrid,San Francisco,5,89253,Active
E00582,Hr,Analyst,Part Time,Hybrid,San Francisco,13,94882,Active
E01521,Marketing,Analyst,Part Time,Hybrid,San Francisco,13,88979,Active
E00935,It,Analyst,Full Time,Remote,San Francisco,11,87415,Active
E00064,Engineering,Analyst,Full Time,Hybrid,San Francisco,15,93804,Active
E01451,Sales,Analyst,Full Time,In Person,San Francisco,17,99475,Active
E01529,Engineering,Analyst,Part Time,Remote,San Francisco,9,89571,Active
E00774,Sales,Analyst,Part Time,Hybrid,San Francisco,1,96396,Active
E01284,Engineering,Analyst,Part Time,Remote,San Francisco,7,98513,Inactive
E02783,Engineering,Analyst,Full Time,Remote,San Francisco,18,87099,Inactive
E00126,Finance,Analyst,Full Time,Hybrid,San Francisco,9,99643,Active
E01648,It,Analyst,Full Time,Hybrid,San Francisco,16,86988,Active
E03916,It,Analyst,Full Time,Remote,San Francisco,17,96843,Inactive
E03611,It,Analyst,Full Time,Hybrid,San Francisco,13,95748,Active
E02382,Marketing,Analyst,Full Time,Remote,San Francisco,18,92086,Active
E01918,Hr,Analyst,Part Time,Remote,San Francisco,10,95597,Inactive
E03505,Engineering,Analyst,Full Time,Remote,San Francisco,8,94656,Active
E01544,Finance,Analyst,Full Time,In Person,San Francisco,19,85001,Active
E02699,It,Analyst,Part Time,In Person,San Francisco,20,89135,Active
E01758,It,Analyst,Full Time,In Person,San Francisco,19,86145,Active
E01177,Sales,Analyst,Part Time,Remote,San Francisco,7,93983,Inactive
E03347,It,Analyst,Part Time,Remote,San Francisco,17,96387,Active
E03289,Sales,Analyst,Part Time,Remote,San Francisco,3,97660,Active
E01767,Hr,Analyst,Part Time,Remote,San Francisco,12,86992,Inactive
E03383,Engineering,Analyst,Full Time,In Person,San Francisco,12,91341,Active
E02677,Marketing,Analyst,Part Time,In Person,San Francisco,17,95751,Active
E02405,Finance,Analyst,Part Time,Hybrid,San Francisco,19,89755,Active
E02184,It,Analyst,Full Time,In Person,San Francisco,15,96854,Active
E00903,Sales,Analyst,Part Time,In Person,San Francisco,11,87283,Active
E00702,Sales,Analyst,Full Time,Hybrid,San Francisco,3,90357,Inactive
E02922,Finance,Analyst,Part Time,In Person,San Francisco,9,96701,Active
E00193,It,Analyst,Full Time,In Person,San Francisco,20,97254,Active
E02111,Marketing,Analyst,Full Time,Remote,San Francisco,13,95159,Active
E02693,Finance,Analyst,Part Time,Remote,San Francisco,20,94714,Active
E02034,Hr,Analyst,Full Time,Hybrid,San Francisco,2,89044,Active
E00149,Sales,Analyst,Full Time,In Person,San Francisco,16,89263,Active
E00882,Finance,Analyst,Part Time,Hybrid,San Francisco,9,98550,Active
E00603,Sales,Analyst,Part Time,In Person,San Francisco,13,89665,Active
E00778,Marketing,Analyst,Full Time,Hybrid,San Francisco,6,97274,Inactive
E02555,Finance,Analyst,Part Time,Hybrid,San Francisco,17,89608,Active
E01568,Engineering,Analyst,Full Time,Hybrid,San Francisco,6,94200,Active
E00158,Engineering,Analyst,Part Time,In Person,San Francisco,5,91679,Active
E03473,Marketing,Analyst,Full Time,Remote,San Francisco,18,98291,Active
E00236,Engineering,Assistant,Full Time,In Person,San Francisco,17,74168,Active
E01601,It,Assistant,Full Time,Hybrid,San Francisco,15,68368,Active
E03936,Engineering,Assistant,Part Time,Remote,San Francisco,8,70688,Inactive
E02610,It,Assistant,Part Time,In Person,San Francisco,6,73524,Active
E01723,Finance,Assistant,Part Time,Hybrid,San Francisco,20,68772,Active
E02757,Marketing,Assistant,Full Time,In Person,San Francisco,9,65003,Inactive
E02598,Marketing,Assistant,Part Time,In Person,San Francisco,20,66258,Active
E01558,Sales,Assistant,Part Time,Hybrid,San Francisco,14,70784,Active
E01731,It,Assistant,Full Time,Remote,San Francisco,2,67839,Active
E02805,Sales,Assistant,Full Time,Hybrid,San Francisco,5,73079,Active
E01454,Marketing,Assistant,Part Time,In Person,San Francisco,10,65796,Active
E01419,Finance,Assistant,Full Time,Remote,San Francisco,13,72361,Inactive
E01415,Finance,Assistant,Part Time,Remote,San Francisco,11,72421,Active
E01392,It,Assistant,Part Time,Remote,San Francisco,7,66216,Active
E01381,Hr,Assistant,Part Time,Remote,San Francisco,10,71316,Inactive
E01372,Finance,Assistant,Part Time,Hybrid,San Francisco,5,65280,Inactive
E01361,Engineering,Assistant,Full Time,In Person,San Francisco,14,73810,Inactive
E00040,Hr,Assistant,Part Time,Remote,San Francisco,6,65193,Active
E01311,Marketing,Assistant,Part Time,In Person,San Francisco,11,65370,Active
E02979,It,Assistant,Part Time,In Person,San Francisco,16,66521,Inactive
E01822,Finance,Assistant,Full Time,Remote,San Francisco,1,71040,Active
E02997,It,Assistant,Full Time,Remote,San Francisco,19,65744,Active
E02534,Finance,Assistant,Full Time,Remote,San Francisco,5,66778,Active
E03010,Finance,Assistant,Full Time,Hybrid,San Francisco,5,71504,Active
E01823,Hr,Assistant,Full Time,Remote,San Francisco,7,73152,Active
E01832,It,Assistant,Part Time,In Person,San Francisco,9,70660,Inactive
E02526,It,Assistant,Part Time,Hybrid,San Francisco,15,69002,Active
E01242,Finance,Assistant,Full Time,Remote,San Francisco,14,72740,Active
E01228,Marketing,Assistant,Full Time,Hybrid,San Francisco,11,72604,Active
E03086,Marketing,Assistant,Part Time,Hybrid,San Francisco,11,66702,Active
E02495,Finance,Assistant,Part Time,Remote,San Francisco,10,70684,Inactive
E01165,Engineering,Assistant,Full Time,Remote,San Francisco,13,74890,Active
E03151,Engineering,Assistant,Full Time,In Person,San Francisco,11,74290,Active
E03163,Finance,Assistant,Part Time,Hybrid,San Francisco,12,71612,Active
E01047,Marketing,Assistant,Full Time,In Person,San Francisco,6,66143,Inactive
E01886,Marketing,Assistant,Full Time,Hybrid,San Francisco,1,69466,Active
E03197,Finance,Assistant,Full Time,In Person,San Francisco,3,74693,Active
E01029,Finance,Assistant,Full Time,In Person,San Francisco,14,67779,Active
E00032,Hr,Assistant,Full Time,In Person,San Francisco,13,69965,Active
E03218,Hr,Assistant,Full Time,Remote,San Francisco,20,66006,Active
E03242,Hr,Assistant,Part Time,Remote,San Francisco,14,69301,Active
E02462,Hr,Assistant,Part Time,Remote,San Francisco,4,72870,Active
E00936,Engineering,Assistant,Full Time,Remote,San Francisco,7,67586,Active
E02459,Finance,Assistant,Full Time,Hybrid,San Francisco,12,68959,Active
E02455,It,Assistant,Part Time,Remote,San Francisco,8,71098,Inactive
E00913,Marketing,Assistant,Part Time,Remote,San Francisco,15,68577,Inactive
E01933,Marketing,Assistant,Part Time,Hybrid,San Francisco,14,71830,Active
E00884,Marketing,Assistant,Full Time,Remote,San Francisco,9,69178,Active
E03344,Finance,Assistant,Part Time,Remote,San Francisco,11,70179,Active
E03369,Hr,Assistant,Part Time,Remote,San Francisco,14,73304,Active
E03377,Hr,Assistant,Part Time,Hybrid,San Francisco,14,70038,Inactive
E03391,Sales,Assistant,Part Time,Remote,San Francisco,3,67407,Active
E02433,Sales,Assistant,Full Time,In Person,San Francisco,3,67681,Active
E03395,Hr,Assistant,Part Time,In Person,San Francisco,2,70689,Active
E03401,Engineering,Assistant,Full Time,Remote,San Francisco,16,72485,Active
E01972,Hr,Assistant,Full Time,In Person,San Francisco,20,72806,Active
E00677,Marketing,Assistant,Full Time,Hybrid,San Francisco,13,67470,Active
E01986,Sales,Assistant,Part Time,Remote,San Francisco,10,69886,Inactive
E00626,It,Assistant,Full Time,In Person,San Francisco,5,68282,Active
E00619,Sales,Assistant,Part Time,Remote,San Francisco,15,71934,Active
E00598,Hr,Assistant,Part Time,In Person,San Francisco,3,72416,Active
E00579,Marketing,Assistant,Part Time,Hybrid,San Francisco,13,74509,Active
E02396,Finance,Assistant,Part Time,Hybrid,San Francisco,11,72319,Active
E03546,Engineering,Assistant,Full Time,In Person,San Francisco,4,69527,Inactive
E00528,Hr,Assistant,Full Time,In Person,San Francisco,1,74595,Active
E02394,Marketing,Assistant,Part Time,In Person,San Francisco,8,65072,Active
E02004,Hr,Assistant,Part Time,In Person,San Francisco,15,72987,Active
E03585,Sales,Assistant,Part Time,Hybrid,San Francisco,18,73592,Active
E02159,It,Assistant,Full Time,Hybrid,San Francisco,14,66392,Inactive
E00474,Finance,Assistant,Full Time,Hybrid,San Francisco,14,68135,Inactive
E00466,Hr,Assistant,Full Time,In Person,San Francisco,14,71345,Active
E03666,It,Assistant,Full Time,Remote,San Francisco,8,69018,Active
E00420,Engineering,Assistant,Part Time,Remote,San Francisco,16,65888,Active
E00410,Marketing,Assistant,Part Time,Remote,San Francisco,16,73310,Active
E03695,Marketing,Assistant,Part Time,In Person,San Francisco,9,74942,Inactive
E00397,Marketing,Assistant,Full Time,Hybrid,San Francisco,7,73455,Active
E00393,Marketing,Assistant,Full Time,Remote,San Francisco,20,73198,Inactive
E00389,Marketing,Assistant,Full Time,Hybrid,San Francisco,17,66382,Active
E00382,Marketing,Assistant,Part Time,Remote,San Francisco,8,68600,Active
E00372,Finance,Assistant,Part Time,Remote,San Francisco,17,74276,Active
E02363,Sales,Assistant,Part Time,Hybrid,San Francisco,7,66943,Inactive
E02168,Hr,Assistant,Part Time,In Person,San Francisco,5,65471,Active
E02078,Sales,Assistant,Full Time,Remote,San Francisco,19,65969,Active
E00310,Sales,Assistant,Full Time,Remote,San Francisco,8,72851,Active
E00294,It,Assistant,Full Time,In Person,San Francisco,14,68318,Active
E00269,It,Assistant,Part Time,Remote,San Francisco,14,72707,Inactive
E00245,Sales,Assistant,Full Time,In Person,San Francisco,20,72951,Active
E03827,Engineering,Assistant,Part Time,In Person,San Francisco,10,67202,Active
E03830,Engineering,Assistant,Part Time,Hybrid,San Francisco,2,72737,Inactive
E01632,Engineering,Assistant,Full Time,Remote,San Francisco,9,74528,Active
E00203,Engineering,Assistant,Part Time,Remote,San Francisco,10,71103,Active
E03881,It,Assistant,Full Time,In Person,San Francisco,7,68910,Active
E00137,Finance,Assistant,Part Time,Hybrid,San Francisco,6,66562,Active
E00130,It,Assistant,Full Time,In Person,San Francisco,2,66259,Active
E03915,Engineering,Assistant,Full Time,In Person,San Francisco,17,66880,Active
E00092,Marketing,Assistant,Full Time,Hybrid,San Francisco,14,71375,Active
E01672,Engineering,Assistant,Full Time,Hybrid,San Francisco,13,65359,Active
E01660,Hr,Assistant,Part Time,Hybrid,San Francisco,15,70029,Active
E01649,Finance,Assistant,Full Time,In Person,San Francisco,16,68865,Active
E01714,Marketing,Assistant,Full Time,Hybrid,San Francisco,2,71144,Active
E02691,Marketing,Assistant,Full Time,In Person,San Francisco,1,66757,Inactive
E02694,Finance,Assistant,Full Time,Remote,San Francisco,12,70787,Active
E02617,Engineering,Assistant,Full Time,Hybrid,San Francisco,17,70020,Active
E01633,Hr,Assistant,Part Time,Remote,San Francisco,13,70057,Inactive
E01496,Sales,Coordinator,Part Time,Hybrid,San Francisco,20,82191,Active
E01902,Sales,Coordinator,Full Time,Hybrid,San Francisco,7,80490,Active
E01587,Finance,Coordinator,Full Time,Remote,San Francisco,15,80764,Active
E02615,Marketing,Coordinator,Full Time,In Person,San Francisco,7,77774,Active
E01183,Hr,Coordinator,Part Time,Remote,San Francisco,1,84778,Active
E02811,Sales,Coordinator,Full Time,Remote,San Francisco,18,77704,Active
E02496,Engineering,Coordinator,Part Time,In Person,San Francisco,12,77687,Active
E01897,Marketing,Coordinator,Full Time,Hybrid,San Francisco,6,83333,Active
E03102,Hr,Coordinator,Part Time,Hybrid,San Francisco,1,75537,Active
E02375,Finance,Coordinator,Part Time,Hybrid,San Francisco,7,84166,Active
E03122,Finance,Coordinator,Part Time,Remote,San Francisco,6,84586,Active
E02370,Hr,Coordinator,Full Time,Remote,San Francisco,1,83601,Active
E01477,Sales,Coordinator,Part Time,Remote,San Francisco,2,80240,Active
E03222,Finance,Coordinator,Part Time,Hybrid,San Francisco,9,82449,Active
E00405,Hr,Coordinator,Part Time,Hybrid,San Francisco,19,79452,Inactive
E03221,Hr,Coordinator,Full Time,In Person,San Francisco,18,80111,Inactive
E01065,Finance,Coordinator,Full Time,Hybrid,San Francisco,2,83913,Active
E01000,It,Coordinator,Full Time,Hybrid,San Francisco,13,79595,Active
E02835,Marketing,Coordinator,Full Time,In Person,San Francisco,11,77071,Active
E01016,Marketing,Coordinator,Part Time,Remote,San Francisco,2,75992,Active
E01026,Finance,Coordinator,Full Time,Hybrid,San Francisco,10,80976,Active
E01032,Engineering,Coordinator,Full Time,Remote,San Francisco,14,76008,Active
E00438,Hr,Coordinator,Full Time,In Person,San Francisco,7,82940,Active
E03677,Engineering,Coordinator,Full Time,In Person,San Francisco,10,75213,Inactive
E02162,Finance,Coordinator,Full Time,In Person,San Francisco,2,80338,Inactive
E03180,Finance,Coordinator,Full Time,Remote,San Francisco,3,77784,Active
E02844,Marketing,Coordinator,Part Time,Remote,San Francisco,14,80496,Active
E01891,Engineering,Coordinator,Full Time,In Person,San Francisco,3,83413,Active
E01034,Sales,Coordinator,Part Time,In Person,San Francisco,3,78686,Active
E02207,Marketing,Coordinator,Full Time,In Person,San Francisco,15,76750,Inactive
E03400,Marketing,Coordinator,Part Time,Hybrid,San Francisco,1,81149,Inactive
E02119,Sales,Coordinator,Part Time,In Person,San Francisco,1,80262,Active
E02860,Marketing,Coordinator,Part Time,Hybrid,San Francisco,9,84250,Active
E01627,Sales,Coordinator,Full Time,Remote,San Francisco,1,80947,Active
E02283,Sales,Coordinator,Full Time,Hybrid,San Francisco,15,83212,Active
E00135,Engineering,Coordinator,Full Time,In Person,San Francisco,14,77509,Active
E00139,Sales,Coordinator,Part Time,Remote,San Francisco,1,84981,Active
E02115,Marketing,Coordinator,Part Time,Hybrid,San Francisco,13,84264,Active
E01414,Marketing,Coordinator,Full Time,In Person,San Francisco,18,77256,Inactive
E00151,Engineering,Coordinator,Full Time,Hybrid,San Francisco,1,76105,Inactive
E01363,Hr,Coordinator,Part Time,In Person,San Francisco,12,79954,Active
E03451,Finance,Coordinator,Part Time,Hybrid,San Francisco,8,79471,Active
